cod_mun_ibge_7;cod_mun_ibge_6;municipio;UF;ano;populacao;tipo
3120201;312020;Cristais;MG;2002;9660;Original
3120201;312020;Cristais;MG;2003;9726;Original
3120201;312020;Cristais;MG;2004;9865;Original
3120201;312020;Cristais;MG;2005;9942;Original
3120201;312020;Cristais;MG;2006;10018;Original
3120201;312020;Cristais;MG;2007;10548;Estimativa (Spline)
3120201;312020;Cristais;MG;2008;11115;Original
3120201;312020;Cristais;MG;2009;11269;Original
3120201;312020;Cristais;MG;2010;11353;Estimativa (Spline)
3120201;312020;Cristais;MG;2011;11422;Original
3120201;312020;Cristais;MG;2012;11553;Original
3120201;312020;Cristais;MG;2013;12046;Original
3120201;312020;Cristais;MG;2014;12185;Original
3120201;312020;Cristais;MG;2015;12317;Original
3120201;312020;Cristais;MG;2016;12444;Original
3120201;312020;Cristais;MG;2017;12564;Original
3120201;312020;Cristais;MG;2018;12660;Original
3120201;312020;Cristais;MG;2019;12798;Original
3120201;312020;Cristais;MG;2020;12931;Original
3120201;312020;Cristais;MG;2021;13060;Original
3120201;312020;Cristais;MG;2022;13110;Estimativa (Spline)
3120201;312020;Cristais;MG;2023;12982;Estimativa (Spline)
3120201;312020;Cristais;MG;2024;12576;Original
3120201;312020;Cristais;MG;2025;11789;Estimativa (Spline)
3120300;312030;Cristália;MG;2001;5650;Original
3120300;312030;Cristália;MG;2002;5705;Original
3120300;312030;Cristália;MG;2003;5762;Original
3120300;312030;Cristália;MG;2004;5881;Original
3120300;312030;Cristália;MG;2005;5946;Original
3120300;312030;Cristália;MG;2006;6012;Original
3120300;312030;Cristália;MG;2007;5974;Estimativa (Spline)
3120300;312030;Cristália;MG;2008;5930;Original
3120300;312030;Cristália;MG;2009;5961;Original
3120300;312030;Cristália;MG;2010;5886;Estimativa (Spline)
3120300;312030;Cristália;MG;2011;5774;Original
3120300;312030;Cristália;MG;2012;5787;Original
3120300;312030;Cristália;MG;2013;5976;Original
3120300;312030;Cristália;MG;2014;5993;Original
3120300;312030;Cristália;MG;2015;6010;Original
3120300;312030;Cristália;MG;2016;6026;Original
3120300;312030;Cristália;MG;2017;6042;Original
3120300;312030;Cristália;MG;2018;5960;Original
3120300;312030;Cristália;MG;2019;5971;Original
3120300;312030;Cristália;MG;2020;5982;Original
3120300;312030;Cristália;MG;2021;5992;Original
3120300;312030;Cristália;MG;2022;5929;Estimativa (Spline)
3120300;312030;Cristália;MG;2023;5688;Estimativa (Spline)
3120300;312030;Cristália;MG;2024;5165;Original
3120300;312030;Cristália;MG;2025;4254;Estimativa (Spline)
3120409;312040;Cristiano Otoni;MG;2001;4971;Original
3120409;312040;Cristiano Otoni;MG;2002;5050;Original
3120409;312040;Cristiano Otoni;MG;2003;5118;Original
3120409;312040;Cristiano Otoni;MG;2004;5260;Original
3120409;312040;Cristiano Otoni;MG;2005;5338;Original
3120409;312040;Cristiano Otoni;MG;2006;5416;Original
3120409;312040;Cristiano Otoni;MG;2007;5238;Estimativa (Spline)
3120409;312040;Cristiano Otoni;MG;2008;5031;Original
3120409;312040;Cristiano Otoni;MG;2009;5039;Original
3120409;312040;Cristiano Otoni;MG;2010;5047;Estimativa (Spline)
3120409;312040;Cristiano Otoni;MG;2011;5015;Original
3120409;312040;Cristiano Otoni;MG;2012;5023;Original
3120409;312040;Cristiano Otoni;MG;2013;5182;Original
3120409;312040;Cristiano Otoni;MG;2014;5193;Original
3120409;312040;Cristiano Otoni;MG;2015;5204;Original
3120409;312040;Cristiano Otoni;MG;2016;5215;Original
3120409;312040;Cristiano Otoni;MG;2017;5225;Original
3120409;312040;Cristiano Otoni;MG;2018;5145;Original
3120409;312040;Cristiano Otoni;MG;2019;5150;Original
3120409;312040;Cristiano Otoni;MG;2020;5156;Original
3120409;312040;Cristiano Otoni;MG;2021;5161;Original
3120409;312040;Cristiano Otoni;MG;2022;5129;Estimativa (Spline)
3120409;312040;Cristiano Otoni;MG;2023;5006;Estimativa (Spline)
3120409;312040;Cristiano Otoni;MG;2024;4735;Original
3120409;312040;Cristiano Otoni;MG;2025;4258;Estimativa (Spline)
3120508;312050;Cristina;MG;2001;10366;Original
3120508;312050;Cristina;MG;2002;10411;Original
3120508;312050;Cristina;MG;2003;10444;Original
3120508;312050;Cristina;MG;2004;10514;Original
3120508;312050;Cristina;MG;2005;10553;Original
3120508;312050;Cristina;MG;2006;10592;Original
3120508;312050;Cristina;MG;2007;10941;Estimativa (Spline)
3120508;312050;Cristina;MG;2008;11381;Original
3120508;312050;Cristina;MG;2009;11478;Original
3120508;312050;Cristina;MG;2010;10862;Estimativa (Spline)
3120508;312050;Cristina;MG;2011;10201;Original
3120508;312050;Cristina;MG;2012;10191;Original
3120508;312050;Cristina;MG;2013;10486;Original
3120508;312050;Cristina;MG;2014;10485;Original
3120508;312050;Cristina;MG;2015;10484;Original
3120508;312050;Cristina;MG;2016;10483;Original
3120508;312050;Cristina;MG;2017;10482;Original
3120508;312050;Cristina;MG;2018;10258;Original
3120508;312050;Cristina;MG;2019;10242;Original
3120508;312050;Cristina;MG;2020;10226;Original
3120508;312050;Cristina;MG;2021;10211;Original
3120508;312050;Cristina;MG;2022;10249;Estimativa (Spline)
3120508;312050;Cristina;MG;2023;10376;Estimativa (Spline)
3120508;312050;Cristina;MG;2024;10627;Original
3120508;312050;Cristina;MG;2025;11036;Estimativa (Spline)
3120607;312060;Crucilândia;MG;2001;4458;Original
3120607;312060;Crucilândia;MG;2002;4456;Original
3120607;312060;Crucilândia;MG;2003;4446;Original
3120607;312060;Crucilândia;MG;2004;4425;Original
3120607;312060;Crucilândia;MG;2005;4413;Original
3120607;312060;Crucilândia;MG;2006;4402;Original
3120607;312060;Crucilândia;MG;2007;4569;Estimativa (Spline)
3120607;312060;Crucilândia;MG;2008;4752;Original
3120607;312060;Crucilândia;MG;2009;4776;Original
3120607;312060;Crucilândia;MG;2010;4779;Estimativa (Spline)
3120607;312060;Crucilândia;MG;2011;4779;Original
3120607;312060;Crucilândia;MG;2012;4800;Original
3120607;312060;Crucilândia;MG;2013;4966;Original
3120607;312060;Crucilândia;MG;2014;4991;Original
3120607;312060;Crucilândia;MG;2015;5014;Original
3120607;312060;Crucilândia;MG;2016;5036;Original
3120607;312060;Crucilândia;MG;2017;5057;Original
3120607;312060;Crucilândia;MG;2018;5014;Original
3120607;312060;Crucilândia;MG;2019;5034;Original
3120607;312060;Crucilândia;MG;2020;5054;Original
3120607;312060;Crucilândia;MG;2021;5072;Original
3120607;312060;Crucilândia;MG;2022;5137;Estimativa (Spline)
3120607;312060;Crucilândia;MG;2023;5306;Estimativa (Spline)
3120607;312060;Crucilândia;MG;2024;5633;Original
3120607;312060;Crucilândia;MG;2025;6171;Estimativa (Spline)
3120706;312070;Cruzeiro da Fortaleza;MG;2001;3873;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2002;3857;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2003;3921;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2004;4055;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2005;4128;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2006;4202;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2007;4057;Estimativa (Spline)
3120706;312070;Cruzeiro da Fortaleza;MG;2008;3884;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2009;3897;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2010;3940;Estimativa (Spline)
3120706;312070;Cruzeiro da Fortaleza;MG;2011;3951;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2012;3967;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2013;4103;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2014;4122;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2015;4140;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2016;4158;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2017;4174;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2018;4134;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2019;3626;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2020;3639;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2021;3651;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2022;3555;Estimativa (Spline)
3120706;312070;Cruzeiro da Fortaleza;MG;2023;3494;Estimativa (Spline)
3120706;312070;Cruzeiro da Fortaleza;MG;2024;3610;Original
3120706;312070;Cruzeiro da Fortaleza;MG;2025;4044;Estimativa (Spline)
3120805;312080;Cruzília;MG;2001;14018;Original
3120805;312080;Cruzília;MG;2002;14205;Original
3120805;312080;Cruzília;MG;2003;14409;Original
3120805;312080;Cruzília;MG;2004;14838;Original
3120805;312080;Cruzília;MG;2005;15075;Original
3120805;312080;Cruzília;MG;2006;15310;Original
3120805;312080;Cruzília;MG;2007;15274;Estimativa (Spline)
3120805;312080;Cruzília;MG;2008;15236;Original
3120805;312080;Cruzília;MG;2009;15373;Original
3120805;312080;Cruzília;MG;2010;15066;Estimativa (Spline)
3120805;312080;Cruzília;MG;2011;14655;Original
3120805;312080;Cruzília;MG;2012;14716;Original
3120805;312080;Cruzília;MG;2013;15227;Original
3120805;312080;Cruzília;MG;2014;15299;Original
3120805;312080;Cruzília;MG;2015;15369;Original
3120805;312080;Cruzília;MG;2016;15435;Original
3120805;312080;Cruzília;MG;2017;15497;Original
3120805;312080;Cruzília;MG;2018;15358;Original
3120805;312080;Cruzília;MG;2019;15417;Original
3120805;312080;Cruzília;MG;2020;15474;Original
3120805;312080;Cruzília;MG;2021;15529;Original
3120805;312080;Cruzília;MG;2022;15601;Estimativa (Spline)
3120805;312080;Cruzília;MG;2023;15686;Estimativa (Spline)
3120805;312080;Cruzília;MG;2024;15779;Original
3120805;312080;Cruzília;MG;2025;15874;Estimativa (Spline)
3120839;312083;Cuparaque;MG;2001;4359;Original
3120839;312083;Cuparaque;MG;2002;4353;Original
3120839;312083;Cuparaque;MG;2003;4346;Original
3120839;312083;Cuparaque;MG;2004;4333;Original
3120839;312083;Cuparaque;MG;2005;4325;Original
3120839;312083;Cuparaque;MG;2006;4317;Original
3120839;312083;Cuparaque;MG;2007;4430;Estimativa (Spline)
3120839;312083;Cuparaque;MG;2008;4547;Original
3120839;312083;Cuparaque;MG;2009;4561;Original
3120839;312083;Cuparaque;MG;2010;4635;Estimativa (Spline)
3120839;312083;Cuparaque;MG;2011;4705;Original
3120839;312083;Cuparaque;MG;2012;4728;Original
3120839;312083;Cuparaque;MG;2013;4895;Original
3120839;312083;Cuparaque;MG;2014;4922;Original
3120839;312083;Cuparaque;MG;2015;4947;Original
3120839;312083;Cuparaque;MG;2016;4972;Original
3120839;312083;Cuparaque;MG;2017;4995;Original
3120839;312083;Cuparaque;MG;2018;4960;Original
3120839;312083;Cuparaque;MG;2019;4982;Original
3120839;312083;Cuparaque;MG;2020;5005;Original
3120839;312083;Cuparaque;MG;2021;5026;Original
3120839;312083;Cuparaque;MG;2022;4949;Estimativa (Spline)
3120839;312083;Cuparaque;MG;2023;4648;Estimativa (Spline)
3120839;312083;Cuparaque;MG;2024;3994;Original
3120839;312083;Cuparaque;MG;2025;2858;Estimativa (Spline)
3120870;312087;Curral de Dentro;MG;2001;6102;Original
3120870;312087;Curral de Dentro;MG;2002;6207;Original
3120870;312087;Curral de Dentro;MG;2003;6315;Original
3120870;312087;Curral de Dentro;MG;2004;6543;Original
3120870;312087;Curral de Dentro;MG;2005;6669;Original
3120870;312087;Curral de Dentro;MG;2006;6794;Original
3120870;312087;Curral de Dentro;MG;2007;7009;Estimativa (Spline)
3120870;312087;Curral de Dentro;MG;2008;7251;Original
3120870;312087;Curral de Dentro;MG;2009;7376;Original
3120870;312087;Curral de Dentro;MG;2010;7200;Estimativa (Spline)
3120870;312087;Curral de Dentro;MG;2011;6986;Original
3120870;312087;Curral de Dentro;MG;2012;7055;Original
3120870;312087;Curral de Dentro;MG;2013;7345;Original
3120870;312087;Curral de Dentro;MG;2014;7420;Original
3120870;312087;Curral de Dentro;MG;2015;7491;Original
3120870;312087;Curral de Dentro;MG;2016;7559;Original
3120870;312087;Curral de Dentro;MG;2017;7623;Original
3120870;312087;Curral de Dentro;MG;2018;7656;Original
3120870;312087;Curral de Dentro;MG;2019;7729;Original
3120870;312087;Curral de Dentro;MG;2020;7799;Original
3120870;312087;Curral de Dentro;MG;2021;7867;Original
3120870;312087;Curral de Dentro;MG;2022;7896;Estimativa (Spline)
3120870;312087;Curral de Dentro;MG;2023;7834;Estimativa (Spline)
3120870;312087;Curral de Dentro;MG;2024;7630;Original
3120870;312087;Curral de Dentro;MG;2025;7229;Estimativa (Spline)
3120904;312090;Curvelo;MG;2001;68139;Original
3120904;312090;Curvelo;MG;2002;69300;Original
3120904;312090;Curvelo;MG;2003;70130;Original
3120904;312090;Curvelo;MG;2004;71871;Original
3120904;312090;Curvelo;MG;2005;72835;Original
3120904;312090;Curvelo;MG;2006;73792;Original
3120904;312090;Curvelo;MG;2007;74153;Estimativa (Spline)
3120904;312090;Curvelo;MG;2008;74409;Original
3120904;312090;Curvelo;MG;2009;75051;Original
3120904;312090;Curvelo;MG;2010;75144;Estimativa (Spline)
3120904;312090;Curvelo;MG;2011;74734;Original
3120904;312090;Curvelo;MG;2012;75014;Original
3120904;312090;Curvelo;MG;2013;77824;Original
3120904;312090;Curvelo;MG;2014;78373;Original
3120904;312090;Curvelo;MG;2015;78900;Original
3120904;312090;Curvelo;MG;2016;79401;Original
3120904;312090;Curvelo;MG;2017;79878;Original
3120904;312090;Curvelo;MG;2018;79625;Original
3120904;312090;Curvelo;MG;2019;80129;Original
3120904;312090;Curvelo;MG;2020;80616;Original
3120904;312090;Curvelo;MG;2021;81085;Original
3120904;312090;Curvelo;MG;2022;81709;Estimativa (Spline)
3120904;312090;Curvelo;MG;2023;82599;Estimativa (Spline)
3120904;312090;Curvelo;MG;2024;83862;Original
3120904;312090;Curvelo;MG;2025;85607;Estimativa (Spline)
3121001;312100;Datas;MG;2001;5078;Original
3121001;312100;Datas;MG;2002;5111;Original
3121001;312100;Datas;MG;2003;5144;Original
3121001;312100;Datas;MG;2004;5213;Original
3121001;312100;Datas;MG;2005;5252;Original
3121001;312100;Datas;MG;2006;5290;Original
3121001;312100;Datas;MG;2007;5447;Estimativa (Spline)
3121001;312100;Datas;MG;2008;5639;Original
3121001;312100;Datas;MG;2009;5696;Original
3121001;312100;Datas;MG;2010;5472;Estimativa (Spline)
3121001;312100;Datas;MG;2011;5225;Original
3121001;312100;Datas;MG;2012;5237;Original
3121001;312100;Datas;MG;2013;5409;Original
3121001;312100;Datas;MG;2014;5425;Original
3121001;312100;Datas;MG;2015;5441;Original
3121001;312100;Datas;MG;2016;5457;Original
3121001;312100;Datas;MG;2017;5471;Original
3121001;312100;Datas;MG;2018;5399;Original
3121001;312100;Datas;MG;2019;5410;Original
3121001;312100;Datas;MG;2020;5421;Original
3121001;312100;Datas;MG;2021;5431;Original
3121001;312100;Datas;MG;2022;5459;Estimativa (Spline)
3121001;312100;Datas;MG;2023;5517;Estimativa (Spline)
3121001;312100;Datas;MG;2024;5618;Original
3121001;312100;Datas;MG;2025;5773;Estimativa (Spline)
3121100;312110;Delfim Moreira;MG;2001;8053;Original
3121100;312110;Delfim Moreira;MG;2002;8068;Original
3121100;312110;Delfim Moreira;MG;2003;8085;Original
3121100;312110;Delfim Moreira;MG;2004;8120;Original
3121100;312110;Delfim Moreira;MG;2005;8140;Original
3121100;312110;Delfim Moreira;MG;2006;8159;Original
3121100;312110;Delfim Moreira;MG;2007;8109;Estimativa (Spline)
3121100;312110;Delfim Moreira;MG;2008;8052;Original
3121100;312110;Delfim Moreira;MG;2009;8047;Original
3121100;312110;Delfim Moreira;MG;2010;8025;Estimativa (Spline)
3121100;312110;Delfim Moreira;MG;2011;7967;Original
3121100;312110;Delfim Moreira;MG;2012;7962;Original
3121100;312110;Delfim Moreira;MG;2013;8197;Original
3121100;312110;Delfim Moreira;MG;2014;8199;Original
3121100;312110;Delfim Moreira;MG;2015;8201;Original
3121100;312110;Delfim Moreira;MG;2016;8203;Original
3121100;312110;Delfim Moreira;MG;2017;8205;Original
3121100;312110;Delfim Moreira;MG;2018;8035;Original
3121100;312110;Delfim Moreira;MG;2019;8025;Original
3121100;312110;Delfim Moreira;MG;2020;8016;Original
3121100;312110;Delfim Moreira;MG;2021;8007;Original
3121100;312110;Delfim Moreira;MG;2022;8020;Estimativa (Spline)
3121100;312110;Delfim Moreira;MG;2023;8059;Estimativa (Spline)
3121100;312110;Delfim Moreira;MG;2024;8130;Original
3121100;312110;Delfim Moreira;MG;2025;8235;Estimativa (Spline)
3121209;312120;Delfinópolis;MG;2001;6557;Original
3121209;312120;Delfinópolis;MG;2002;6552;Original
3121209;312120;Delfinópolis;MG;2003;6540;Original
3121209;312120;Delfinópolis;MG;2004;6515;Original
3121209;312120;Delfinópolis;MG;2005;6501;Original
3121209;312120;Delfinópolis;MG;2006;6488;Original
3121209;312120;Delfinópolis;MG;2007;6693;Estimativa (Spline)
3121209;312120;Delfinópolis;MG;2008;6924;Original
3121209;312120;Delfinópolis;MG;2009;6954;Original
3121209;312120;Delfinópolis;MG;2010;6907;Estimativa (Spline)
3121209;312120;Delfinópolis;MG;2011;6850;Original
3121209;312120;Delfinópolis;MG;2012;6869;Original
3121209;312120;Delfinópolis;MG;2013;7096;Original
3121209;312120;Delfinópolis;MG;2014;7120;Original
3121209;312120;Delfinópolis;MG;2015;7143;Original
3121209;312120;Delfinópolis;MG;2016;7165;Original
3121209;312120;Delfinópolis;MG;2017;7186;Original
3121209;312120;Delfinópolis;MG;2018;7098;Original
3121209;312120;Delfinópolis;MG;2019;7114;Original
3121209;312120;Delfinópolis;MG;2020;7131;Original
3121209;312120;Delfinópolis;MG;2021;7146;Original
3121209;312120;Delfinópolis;MG;2022;7306;Estimativa (Spline)
3121209;312120;Delfinópolis;MG;2023;7787;Estimativa (Spline)
3121209;312120;Delfinópolis;MG;2024;8760;Original
3121209;312120;Delfinópolis;MG;2025;10398;Estimativa (Spline)
3121258;312125;Delta;MG;2001;5046;Original
3121258;312125;Delta;MG;2002;5188;Original
3121258;312125;Delta;MG;2003;5246;Original
3121258;312125;Delta;MG;2004;5366;Original
3121258;312125;Delta;MG;2005;5432;Original
3121258;312125;Delta;MG;2006;5498;Original
3121258;312125;Delta;MG;2007;6249;Estimativa (Spline)
3121258;312125;Delta;MG;2008;7016;Original
3121258;312125;Delta;MG;2009;7210;Original
3121258;312125;Delta;MG;2010;7751;Estimativa (Spline)
3121258;312125;Delta;MG;2011;8322;Original
3121258;312125;Delta;MG;2012;8546;Original
3121258;312125;Delta;MG;2013;9053;Original
3121258;312125;Delta;MG;2014;9280;Original
3121258;312125;Delta;MG;2015;9499;Original
3121258;312125;Delta;MG;2016;9707;Original
3121258;312125;Delta;MG;2017;9904;Original
3121258;312125;Delta;MG;2018;10291;Original
3121258;312125;Delta;MG;2019;10533;Original
3121258;312125;Delta;MG;2020;10768;Original
3121258;312125;Delta;MG;2021;10994;Original
3121258;312125;Delta;MG;2022;11147;Estimativa (Spline)
3121258;312125;Delta;MG;2023;11169;Estimativa (Spline)
3121258;312125;Delta;MG;2024;11003;Original
3121258;312125;Delta;MG;2025;10589;Estimativa (Spline)
3121308;312130;Descoberto;MG;2001;4585;Original
3121308;312130;Descoberto;MG;2002;4625;Original
3121308;312130;Descoberto;MG;2003;4669;Original
3121308;312130;Descoberto;MG;2004;4761;Original
3121308;312130;Descoberto;MG;2005;4812;Original
3121308;312130;Descoberto;MG;2006;4862;Original
3121308;312130;Descoberto;MG;2007;4959;Estimativa (Spline)
3121308;312130;Descoberto;MG;2008;5075;Original
3121308;312130;Descoberto;MG;2009;5126;Original
3121308;312130;Descoberto;MG;2010;4969;Estimativa (Spline)
3121308;312130;Descoberto;MG;2011;4787;Original
3121308;312130;Descoberto;MG;2012;4804;Original
3121308;312130;Descoberto;MG;2013;4968;Original
3121308;312130;Descoberto;MG;2014;4989;Original
3121308;312130;Descoberto;MG;2015;5010;Original
3121308;312130;Descoberto;MG;2016;5029;Original
3121308;312130;Descoberto;MG;2017;5047;Original
3121308;312130;Descoberto;MG;2018;4996;Original
3121308;312130;Descoberto;MG;2019;5013;Original
3121308;312130;Descoberto;MG;2020;5029;Original
3121308;312130;Descoberto;MG;2021;5044;Original
3121308;312130;Descoberto;MG;2022;5059;Estimativa (Spline)
3121308;312130;Descoberto;MG;2023;5066;Estimativa (Spline)
3121308;312130;Descoberto;MG;2024;5058;Original
3121308;312130;Descoberto;MG;2025;5024;Estimativa (Spline)
3121407;312140;Desterro de Entre Rios;MG;2001;6805;Original
3121407;312140;Desterro de Entre Rios;MG;2002;6803;Original
3121407;312140;Desterro de Entre Rios;MG;2003;6801;Original
3121407;312140;Desterro de Entre Rios;MG;2004;6798;Original
3121407;312140;Desterro de Entre Rios;MG;2005;6796;Original
3121407;312140;Desterro de Entre Rios;MG;2006;6794;Original
3121407;312140;Desterro de Entre Rios;MG;2007;6958;Estimativa (Spline)
3121407;312140;Desterro de Entre Rios;MG;2008;7145;Original
3121407;312140;Desterro de Entre Rios;MG;2009;7173;Original
3121407;312140;Desterro de Entre Rios;MG;2010;7103;Estimativa (Spline)
3121407;312140;Desterro de Entre Rios;MG;2011;7017;Original
3121407;312140;Desterro de Entre Rios;MG;2012;7032;Original
3121407;312140;Desterro de Entre Rios;MG;2013;7259;Original
3121407;312140;Desterro de Entre Rios;MG;2014;7279;Original
3121407;312140;Desterro de Entre Rios;MG;2015;7298;Original
3121407;312140;Desterro de Entre Rios;MG;2016;7317;Original
3121407;312140;Desterro de Entre Rios;MG;2017;7334;Original
3121407;312140;Desterro de Entre Rios;MG;2018;7232;Original
3121407;312140;Desterro de Entre Rios;MG;2019;7243;Original
3121407;312140;Desterro de Entre Rios;MG;2020;7255;Original
3121407;312140;Desterro de Entre Rios;MG;2021;7266;Original
3121407;312140;Desterro de Entre Rios;MG;2022;7336;Estimativa (Spline)
3121407;312140;Desterro de Entre Rios;MG;2023;7527;Estimativa (Spline)
3121407;312140;Desterro de Entre Rios;MG;2024;7900;Original
3121407;312140;Desterro de Entre Rios;MG;2025;8514;Estimativa (Spline)
3121506;312150;Desterro do Melo;MG;2001;3175;Original
3121506;312150;Desterro do Melo;MG;2002;3145;Original
3121506;312150;Desterro do Melo;MG;2003;3114;Original
3121506;312150;Desterro do Melo;MG;2004;3050;Original
3121506;312150;Desterro do Melo;MG;2005;3014;Original
3121506;312150;Desterro do Melo;MG;2006;2979;Original
3121506;312150;Desterro do Melo;MG;2007;3121;Estimativa (Spline)
3121506;312150;Desterro do Melo;MG;2008;3296;Original
3121506;312150;Desterro do Melo;MG;2009;3302;Original
3121506;312150;Desterro do Melo;MG;2010;3152;Estimativa (Spline)
3121506;312150;Desterro do Melo;MG;2011;3000;Original
3121506;312150;Desterro do Melo;MG;2012;2986;Original
3121506;312150;Desterro do Melo;MG;2013;3060;Original
3121506;312150;Desterro do Melo;MG;2014;3048;Original
3121506;312150;Desterro do Melo;MG;2015;3036;Original
3121506;312150;Desterro do Melo;MG;2016;3026;Original
3121506;312150;Desterro do Melo;MG;2017;3015;Original
3121506;312150;Desterro do Melo;MG;2018;2919;Original
3121506;312150;Desterro do Melo;MG;2019;2901;Original
3121506;312150;Desterro do Melo;MG;2020;2884;Original
3121506;312150;Desterro do Melo;MG;2021;2867;Original
3121506;312150;Desterro do Melo;MG;2022;2875;Estimativa (Spline)
3121506;312150;Desterro do Melo;MG;2023;2932;Estimativa (Spline)
3121506;312150;Desterro do Melo;MG;2024;3059;Original
3121506;312150;Desterro do Melo;MG;2025;3276;Estimativa (Spline)
3121605;312160;Diamantina;MG;2001;44255;Original
3121605;312160;Diamantina;MG;2002;44251;Original
3121605;312160;Diamantina;MG;2003;44247;Original
3121605;312160;Diamantina;MG;2004;44238;Original
3121605;312160;Diamantina;MG;2005;44234;Original
3121605;312160;Diamantina;MG;2006;44229;Original
3121605;312160;Diamantina;MG;2007;45174;Estimativa (Spline)
3121605;312160;Diamantina;MG;2008;46212;Original
3121605;312160;Diamantina;MG;2009;46372;Original
3121605;312160;Diamantina;MG;2010;46244;Estimativa (Spline)
3121605;312160;Diamantina;MG;2011;46005;Original
3121605;312160;Diamantina;MG;2012;46125;Original
3121605;312160;Diamantina;MG;2013;47647;Original
3121605;312160;Diamantina;MG;2014;47803;Original
3121605;312160;Diamantina;MG;2015;47952;Original
3121605;312160;Diamantina;MG;2016;48095;Original
3121605;312160;Diamantina;MG;2017;48230;Original
3121605;312160;Diamantina;MG;2018;47617;Original
3121605;312160;Diamantina;MG;2019;47723;Original
3121605;312160;Diamantina;MG;2020;47825;Original
3121605;312160;Diamantina;MG;2021;47924;Original
3121605;312160;Diamantina;MG;2022;48162;Estimativa (Spline)
3121605;312160;Diamantina;MG;2023;48614;Estimativa (Spline)
3121605;312160;Diamantina;MG;2024;49353;Original
3121605;312160;Diamantina;MG;2025;50452;Estimativa (Spline)
3121704;312170;Diogo de Vasconcelos;MG;2001;3951;Original
3121704;312170;Diogo de Vasconcelos;MG;2002;3932;Original
3121704;312170;Diogo de Vasconcelos;MG;2003;3914;Original
3121704;312170;Diogo de Vasconcelos;MG;2004;3875;Original
3121704;312170;Diogo de Vasconcelos;MG;2005;3854;Original
3121704;312170;Diogo de Vasconcelos;MG;2006;3832;Original
3121704;312170;Diogo de Vasconcelos;MG;2007;3934;Estimativa (Spline)
3121704;312170;Diogo de Vasconcelos;MG;2008;4060;Original
3121704;312170;Diogo de Vasconcelos;MG;2009;4066;Original
3121704;312170;Diogo de Vasconcelos;MG;2010;3956;Estimativa (Spline)
3121704;312170;Diogo de Vasconcelos;MG;2011;3839;Original
3121704;312170;Diogo de Vasconcelos;MG;2012;3830;Original
3121704;312170;Diogo de Vasconcelos;MG;2013;3935;Original
3121704;312170;Diogo de Vasconcelos;MG;2014;3929;Original
3121704;312170;Diogo de Vasconcelos;MG;2015;3923;Original
3121704;312170;Diogo de Vasconcelos;MG;2016;3918;Original
3121704;312170;Diogo de Vasconcelos;MG;2017;3913;Original
3121704;312170;Diogo de Vasconcelos;MG;2018;3814;Original
3121704;312170;Diogo de Vasconcelos;MG;2019;3802;Original
3121704;312170;Diogo de Vasconcelos;MG;2020;3790;Original
3121704;312170;Diogo de Vasconcelos;MG;2021;3779;Original
3121704;312170;Diogo de Vasconcelos;MG;2022;3759;Estimativa (Spline)
3121704;312170;Diogo de Vasconcelos;MG;2023;3707;Estimativa (Spline)
3121704;312170;Diogo de Vasconcelos;MG;2024;3596;Original
3121704;312170;Diogo de Vasconcelos;MG;2025;3401;Estimativa (Spline)
3121803;312180;Dionísio;MG;2001;9941;Original
3121803;312180;Dionísio;MG;2002;10200;Original
3121803;312180;Dionísio;MG;2003;10204;Original
3121803;312180;Dionísio;MG;2004;10212;Original
3121803;312180;Dionísio;MG;2005;10217;Original
3121803;312180;Dionísio;MG;2006;10221;Original
3121803;312180;Dionísio;MG;2007;10338;Estimativa (Spline)
3121803;312180;Dionísio;MG;2008;10560;Original
3121803;312180;Dionísio;MG;2009;10589;Original
3121803;312180;Dionísio;MG;2010;9640;Estimativa (Spline)
3121803;312180;Dionísio;MG;2011;8628;Original
3121803;312180;Dionísio;MG;2012;8520;Original
3121803;312180;Dionísio;MG;2013;8657;Original
3121803;312180;Dionísio;MG;2014;8558;Original
3121803;312180;Dionísio;MG;2015;8463;Original
3121803;312180;Dionísio;MG;2016;8373;Original
3121803;312180;Dionísio;MG;2017;8287;Original
3121803;312180;Dionísio;MG;2018;7852;Original
3121803;312180;Dionísio;MG;2019;7729;Original
3121803;312180;Dionísio;MG;2020;7609;Original
3121803;312180;Dionísio;MG;2021;7493;Original
