municipio,data,taxa
170100,2021-10-01,51.93428722840488
170105,2021-10-01,51.798561151079134
170110,2021-10-01,36.727198530912055
170130,2021-10-01,40.31551270815075
170190,2021-10-01,37.38058978263879
170200,2021-10-01,64.14825374198148
170210,2021-10-01,44.13541303122231
170215,2021-10-01,47.814207650273225
170220,2021-10-01,28.98312963114866
170230,2021-10-01,65.25037936267071
170240,2021-10-01,56.17977528089887
170255,2021-10-01,43.45521992580816
170270,2021-10-01,42.005775794171704
170290,2021-10-01,36.67108077824182
170300,2021-10-01,20.622422197225347
170305,2021-10-01,33.048746901679976
170307,2021-10-01,44.939011341750486
170310,2021-10-01,45.863467983771386
170320,2021-10-01,40.54967334985357
170330,2021-10-01,21.484375
170360,2021-10-01,63.034669067987394
170370,2021-10-01,43.32129963898917
170380,2021-10-01,30.058399175541048
170382,2021-10-01,52.33318796336677
170384,2021-10-01,26.653974297953354
170386,2021-10-01,40.00889086463659
170388,2021-10-01,49.48610582413399
170389,2021-10-01,40.81632653061225
170390,2021-10-01,47.15270221254987
170410,2021-10-01,40.45853000674309
170460,2021-10-01,49.46996466431096
170510,2021-10-01,48.048048048048045
170550,2021-10-01,44.663780982051776
170555,2021-10-01,80.08213552361396
170560,2021-10-01,85.995085995086
170600,2021-10-01,28.119507908611602
170610,2021-10-01,42.652724270776005
170625,2021-10-01,40.02287021154946
170650,2021-10-01,33.6
170700,2021-10-01,38.75968992248062
170710,2021-10-01,87.31749212711138
170720,2021-10-01,23.69998605883173
170730,2021-10-01,51.21638924455826
170740,2021-10-01,21.27659574468085
170755,2021-10-01,67.99163179916319
170765,2021-10-01,42.12945231711987
170770,2021-10-01,41.61043634727846
170820,2021-10-01,46.84606166249046
170825,2021-10-01,53.53728489483747
170830,2021-10-01,35.046728971962615
170900,2021-10-01,32.65244133950945
170930,2021-10-01,40.90444267696853
170950,2021-10-01,46.25231827023114
170980,2021-10-01,71.83908045977012
171050,2021-10-01,49.52482934011512
171070,2021-10-01,18.96224788829512
171090,2021-10-01,52.43838489774515
171110,2021-10-01,49.75124378109452
171150,2021-10-01,38.40245775729647
171180,2021-10-01,32.19871205151794
171190,2021-10-01,45.03538494531417
171195,2021-10-01,76.06263982102908
171200,2021-10-01,81.27539856205065
171215,2021-10-01,60.483870967741936
171240,2021-10-01,16.098738932116984
171245,2021-10-01,53.12500000000001
171250,2021-10-01,56.264066016504124
171270,2021-10-01,21.637216011539852
171280,2021-10-01,31.70028818443804
171320,2021-10-01,79.41910596777853
171330,2021-10-01,56.08442181388828
171360,2021-10-01,46.443412368614034
171370,2021-10-01,43.271311120726956
171380,2021-10-01,8.784773060029282
171395,2021-10-01,52.44272702180514
171420,2021-10-01,42.13483146067416
171430,2021-10-01,53.022269353128316
171488,2021-10-01,31.62976527384718
171500,2021-10-01,32.19871205151794
171510,2021-10-01,78.65168539325843
171515,2021-10-01,64.32246998284734
171525,2021-10-01,39.73988439306358
171550,2021-10-01,26.690391459074736
171570,2021-10-01,16.041065126724416
171575,2021-10-01,45.48999220171562
171610,2021-10-01,49.31360789017726
171620,2021-10-01,62.34413965087282
171630,2021-10-01,75.74206755373592
171650,2021-10-01,52.993411629905474
171660,2021-10-01,50.85028342780927
171665,2021-10-01,30.652722683014787
171670,2021-10-01,48.279277048774446
171700,2021-10-01,47.575894879927496
171720,2021-10-01,26.333113890717577
171750,2021-10-01,76.62835249042145
171780,2021-10-01,15.263846489315307
171790,2021-10-01,47.607421875
171800,2021-10-01,37.5
171820,2021-10-01,75.90734454847252
171830,2021-10-01,17.517225271516992
171840,2021-10-01,51.79934569247546
171845,2021-10-01,43.69992716678805
171850,2021-10-01,36.45477329687856
171855,2021-10-01,35.994071564683466
171865,2021-10-01,54.27408412483039
171870,2021-10-01,62.52170892671066
171875,2021-10-01,20.00615574022776
171880,2021-10-01,43.06808859721083
171884,2021-10-01,62.29605458320973
171886,2021-10-01,35.165407658244334
171888,2021-10-01,45.236075770426915
171889,2021-10-01,16.61819692563357
171890,2021-10-01,65.78947368421052
171900,2021-10-01,51.229508196721305
172000,2021-10-01,35.573122529644266
172010,2021-10-01,27.487630566245187
172015,2021-10-01,49.68944099378882
172020,2021-10-01,3.2141422257934913
172025,2021-10-01,32.19575016097875
172030,2021-10-01,51.041241322988974
172049,2021-10-01,46.77754677754678
172065,2021-10-01,56.85986793837124
172080,2021-10-01,10.03904071388734
172085,2021-10-01,24.91280518186348
172090,2021-10-01,45.974301544264996
172093,2021-10-01,18.323408153916628
172097,2021-10-01,84.7756976333451
172100,2021-10-01,38.07256445688354
172110,2021-10-01,57.232049947970864
172120,2021-10-01,57.40578439964943
172125,2021-10-01,51.229508196721305
172130,2021-10-01,14.36265709156194
172208,2021-10-01,45.82873631503013
172210,2021-10-01,71.30434782608695
170025,2021-11-01,49.82752012265236
170030,2021-11-01,11.349127535820683
170035,2021-11-01,49.02885159343767
170040,2021-11-01,46.34322954380883
170070,2021-11-01,58.46557690013125
170100,2021-11-01,46.63487016428193
170105,2021-11-01,23.02158273381295
170110,2021-11-01,65.29279738828811
170130,2021-11-01,61.34969325153374
170190,2021-11-01,22.1514606119341
170200,2021-11-01,68.8999762413875
170210,2021-11-01,49.02145024027491
170215,2021-11-01,54.6448087431694
170220,2021-11-01,34.451644655893695
170230,2021-11-01,72.83763277693475
170240,2021-11-01,50.46657779470577
170255,2021-11-01,34.97615262321145
170270,2021-11-01,23.628248884221584
170290,2021-11-01,37.68972191097076
170300,2021-11-01,31.871016122984628
170305,2021-11-01,27.540622418066647
170307,2021-11-01,40.65910549967901
170310,2021-11-01,35.279590756747226
170320,2021-11-01,47.307952241495826
170330,2021-11-01,44.921875
170360,2021-11-01,40.5222872579919
170370,2021-11-01,32.49097472924188
170380,2021-11-01,18.03503950532463
170382,2021-11-01,30.527692978630615
170384,2021-11-01,26.653974297953354
170386,2021-11-01,46.677039342076014
170388,2021-11-01,79.93909402360106
170389,2021-11-01,38.41536614645859
170390,2021-11-01,41.712005803409504
170410,2021-11-01,20.229265003371545
170460,2021-11-01,28.268551236749115
170510,2021-11-01,27.027027027027028
170550,2021-11-01,62.03302914173858
170555,2021-11-01,30.800821355236142
170560,2021-11-01,56.51105651105651
170600,2021-11-01,17.57469244288225
170610,2021-11-01,15.134837644468904
170625,2021-11-01,17.152658662092623
170650,2021-11-01,38.4
170700,2021-11-01,36.99788583509513
170710,2021-11-01,104.49470369310049
170720,2021-11-01,22.30586923184163
170730,2021-11-01,46.948356807511736
170740,2021-11-01,23.04964539007092
170755,2021-11-01,47.07112970711297
170765,2021-11-01,36.38452700114899
170770,2021-11-01,38.23661718398561
170820,2021-11-01,45.211896720775684
170825,2021-11-01,15.296367112810707
170830,2021-11-01,21.417445482866043
170900,2021-11-01,34.1711595413471
170930,2021-11-01,32.57205620573419
170950,2021-11-01,37.20541005111503
170980,2021-11-01,43.10344827586207
171050,2021-11-01,56.21737384553607
171070,2021-11-01,15.514566454059645
171090,2021-11-01,41.95070791819612
171110,2021-11-01,37.3134328358209
171150,2021-11-01,46.08294930875576
171180,2021-11-01,41.39834406623735
171190,2021-11-01,46.46507970548288
171195,2021-11-01,44.742729306487696
171200,2021-11-01,59.393560487652394
171215,2021-11-01,45.362903225806456
171240,2021-11-01,29.514354708881136
171245,2021-11-01,46.875
171250,2021-11-01,52.51312828207052
171270,2021-11-01,28.8496213487198
171280,2021-11-01,28.81844380403458
171320,2021-11-01,66.93896074427049
171330,2021-11-01,42.0633163604162
171360,2021-11-01,45.221217306282085
171370,2021-11-01,51.925573344872355
171380,2021-11-01,29.282576866764277
171395,2021-11-01,38.64200938448799
171420,2021-11-01,41.05445116681072
171430,2021-11-01,50.3711558854719
171488,2021-11-01,47.44464791077077
171500,2021-11-01,39.098436062557504
171510,2021-11-01,33.70786516853933
171515,2021-11-01,30.01715265866209
171525,2021-11-01,36.127167630057805
171550,2021-11-01,35.587188612099645
171570,2021-11-01,19.249278152069298
171575,2021-11-01,42.8905640759033
171610,2021-11-01,41.316806610689056
171620,2021-11-01,36.44734318051026
171630,2021-11-01,30.706243602865914
171650,2021-11-01,57.29017473503294
171660,2021-11-01,39.17972657552517
171665,2021-11-01,34.25892535160476
171670,2021-11-01,32.18618469918297
171700,2021-11-01,58.90348889895787
171720,2021-11-01,42.79131007241606
