H,I,Phi
-0.14073266088962555,0.8197737336158752,0.8387788534164429
-0.1406235545873642,0.8197794556617737,0.8387538194656372
-0.14064472913742065,0.8197892308235168,0.8387696743011475
-0.14062511920928955,0.819914698600769,0.838889479637146
-0.14056506752967834,0.8200651407241821,0.8390227556228638
-0.14054559171199799,0.8200394511222839,0.8389915823936462
-0.1404951810836792,0.8201547265052795,0.8390926718711853
-0.14043867588043213,0.8201452493667603,0.8390673995018005
-0.14054270088672638,0.8202052116394043,0.839156448841095
-0.14046382904052734,0.8202983140945435,0.8392273783683777
-0.1403624415397644,0.8204077482223511,0.8393081426620483
-0.14036594331264496,0.8203966617584229,0.8392980694770813
-0.14026033878326416,0.8203734159469604,0.8392452597618103
-0.14025112986564636,0.8204425573348999,0.8393117785453796
-0.14009447395801544,0.8205294013023376,0.8393545746803284
-0.14008229970932007,0.8206528425216675,0.8394744396209717
-0.14008480310440063,0.8206198215484619,0.8394421339035034
-0.13999056816101074,0.8206547498703003,0.8394507169723511
-0.1400308907032013,0.8208016753196716,0.8396088480949402
-0.1400553584098816,0.820889949798584,0.8397039175033569
-0.14005346596240997,0.8209206461906433,0.839733898639679
-0.140057772397995,0.8208974599838257,0.8397120237350464
-0.1399674117565155,0.8207749724388123,0.839564323425293
-0.13994500041007996,0.8209234476089478,0.8397063612937927
-0.13995099067687988,0.8210234642028809,0.83980792760849
-0.13991545140743256,0.8212630748748779,0.8400373458862305
-0.13988801836967468,0.8212210536003113,0.8399876952171326
-0.13993674516677856,0.8212630748748779,0.8400434255599976
-0.14000529050827026,0.8212680220603943,0.8400675058364868
-0.13993261754512787,0.8211357593536377,0.8399150371551514
-0.13981762528419495,0.821119487285614,0.8398666381835938
-0.1399158388376236,0.8212324976921082,0.840006947517395
-0.140062153339386,0.8213998079299927,0.8402150869369507
-0.14011064171791077,0.821567714214325,0.8403963446617126
-0.14024239778518677,0.8216047883033752,0.8404703736305237
-0.14021264016628265,0.8216937184333801,0.8405508399009705
-0.1402929723262787,0.821494460105896,0.8403742909431458
-0.1402018964290619,0.8214740753173828,0.8403284549713135
-0.1402011662721634,0.8215225338935852,0.8403766751289368
-0.14022184908390045,0.8217486143112183,0.8406082987785339
-0.1401609629392624,0.821816086769104,0.8406586647033691
-0.1401473581790924,0.8219155073165894,0.8407541513442993
-0.14011704921722412,0.8217979669570923,0.8406282067298889
-0.1402159035205841,0.8218733072280884,0.840731143951416
-0.14020024240016937,0.8218026757240295,0.8406562209129333
-0.1403253674507141,0.8217155933380127,0.840604305267334
-0.14034168422222137,0.8216988444328308,0.8405921459197998
-0.14015744626522064,0.8216870427131653,0.8405287265777588
-0.14029347896575928,0.8216395378112793,0.8405194282531738
-0.14035046100616455,0.8216189742088318,0.8405148983001709
-0.14030316472053528,0.8217244148254395,0.8406069278717041
-0.1402689516544342,0.8220878839492798,0.8409605026245117
-0.14035363495349884,0.8223698139190674,0.8412659168243408
-0.1403491348028183,0.8221109509468079,0.8410059809684753
-0.1404416859149933,0.8221179842948914,0.8410389423370361
-0.14032500982284546,0.8219912648200989,0.8408797383308411
-0.14031313359737396,0.8219505548477173,0.840835690498352
-0.1403815895318985,0.8218733072280884,0.8407777547836304
-0.14038564264774323,0.8219530582427979,0.8408584594726562
-0.14038461446762085,0.8220370411872864,0.8409420847892761
-0.14045441150665283,0.8220142722129822,0.840938925743103
-0.1405223160982132,0.8221432566642761,0.8410868644714355
