H,I,Phi
-0.06093766167759895,0.7813344597816467,0.7842848300933838
-0.06093151867389679,0.781396746635437,0.784346342086792
-0.06091222167015076,0.7814322710037231,0.7843794822692871
-0.06090616434812546,0.7814627885818481,0.7844091653823853
-0.06090347096323967,0.7815045714378357,0.7844505906105042
-0.060898810625076294,0.7815744280815125,0.7845197916030884
-0.06088642776012421,0.7816001772880554,0.7845441102981567
-0.06089107692241669,0.7816291451454163,0.7845735549926758
-0.06088244169950485,0.7816543579101562,0.7845976948738098
-0.06087348237633705,0.7816875576972961,0.7846298217773438
-0.06087358668446541,0.7817259430885315,0.7846681475639343
