H,I,Phi
0.14347892999649048,0.03596878424286842,0.05651986598968506
0.1561872959136963,0.04104263707995415,0.06539703160524368
0.16978298127651215,0.0467291958630085,0.07550983130931854
0.1842796355485916,0.0530410036444664,0.08694818615913391
0.19967035949230194,0.06000223383307457,0.09981188923120499
0.2159065157175064,0.0676220953464508,0.11417167633771896
0.23297618329524994,0.07589688152074814,0.13010065257549286
0.25080791115760803,0.08478882163763046,0.1476106345653534
0.26932933926582336,0.09427297860383987,0.1667192131280899
0.28849855065345764,0.10428877919912338,0.18741832673549652
0.3081725835800171,0.11473213881254196,0.20959046483039856
0.32824525237083435,0.1255352795124054,0.23315764963626862
0.34867045283317566,0.13657905161380768,0.25801676511764526
0.36922141909599304,0.14775490760803223,0.2839350402355194
0.3898305892944336,0.15896549820899963,0.3107781708240509
0.4103544056415558,0.17007826268672943,0.338302880525589
0.430673211812973,0.181002676486969,0.36630529165267944
0.4506627023220062,0.1916237324476242,0.3945334851741791
0.4702204167842865,0.20187178254127502,0.42278188467025757
0.4892580807209015,0.21164771914482117,0.45081451535224915
0.5076584815979004,0.22084364295005798,0.4783450663089752
0.525381326675415,0.22943951189517975,0.5052410364151001
0.5423325896263123,0.23736974596977234,0.5312625765800476
0.5584908127784729,0.24458500742912292,0.5562581419944763
0.573813259601593,0.25108444690704346,0.5801008939743042
0.588333249092102,0.25682422518730164,0.6027093529701233
0.6020126342773438,0.2618311643600464,0.6239947080612183
0.6148351430892944,0.26611173152923584,0.6438741087913513
0.6268959641456604,0.2696682810783386,0.6624033451080322
0.6381886601448059,0.27256789803504944,0.6795864701271057
0.6487748622894287,0.27481991052627563,0.695460319519043
0.6586880087852478,0.2764725685119629,0.7100725173950195
0.6679887771606445,0.27758127450942993,0.7235192656517029
0.6766714453697205,0.2781578302383423,0.7357704043388367
0.6848706603050232,0.27831795811653137,0.7470939755439758
0.6926184892654419,0.2780672013759613,0.7575159668922424
0.6998973488807678,0.2774142622947693,0.7669995427131653
0.7068014144897461,0.2764778435230255,0.7757760882377625
0.7133457660675049,0.27529099583625793,0.7838843464851379
0.7195701599121094,0.2739047706127167,0.7914184331893921
0.7255290150642395,0.2723589241504669,0.7984853386878967
0.7312429547309875,0.27072227001190186,0.8051741719245911
0.7366722226142883,0.2689986824989319,0.8114220499992371
0.7419123649597168,0.2672487795352936,0.8174217939376831
0.7469093203544617,0.26546138525009155,0.8230757117271423
0.7516962289810181,0.2637169063091278,0.8285065293312073
0.7562307715415955,0.26199376583099365,0.833622932434082
0.7605164051055908,0.26030850410461426,0.8384394645690918
0.7645962238311768,0.2586626708507538,0.8430174589157104
0.7684398889541626,0.2570057213306427,0.8472546339035034
0.7720435261726379,0.2552955150604248,0.8510974049568176
0.7754806280136108,0.25359922647476196,0.8547216653823853
0.7786889672279358,0.25189444422721863,0.8580049276351929
0.7816510200500488,0.2500968873500824,0.8608310222625732
0.7844743132591248,0.24828040599822998,0.8634378910064697
0.7871249914169312,0.24636149406433105,0.8656867146492004
0.7896485328674316,0.24439969658851624,0.8677058219909668
0.7920682430267334,0.24238356947898865,0.8695188760757446
0.7943762540817261,0.24032989144325256,0.8711288571357727
0.7966058850288391,0.238186776638031,0.872535228729248
0.7987474203109741,0.2360469400882721,0.873813807964325
0.8008571863174438,0.23386250436306,0.8750063180923462
0.8029448986053467,0.23163267970085144,0.8761270046234131
0.8049907088279724,0.2293992042541504,0.8771852254867554
0.8070133924484253,0.22709111869335175,0.8781399130821228
0.8090187311172485,0.22479817271232605,0.8790899515151978
0.8109734654426575,0.22249619662761688,0.8799567818641663
0.8129094243049622,0.22018325328826904,0.8807899951934814
0.814889132976532,0.21783001720905304,0.881661593914032
0.816830575466156,0.21546663343906403,0.8824683427810669
0.8187267780303955,0.2131033092737198,0.8832088112831116
0.8206337094306946,0.2107432335615158,0.8839771151542664
0.8225449323654175,0.20833918452262878,0.8847159147262573
0.8244348764419556,0.2059575617313385,0.8854495286941528
0.8263356685638428,0.20354266464710236,0.8861745595932007
0.8282394409179688,0.20112547278404236,0.8869096040725708
0.8301526308059692,0.19869761168956757,0.8876568675041199
0.8320398330688477,0.19628097116947174,0.8883795738220215
0.8339580297470093,0.19385024905204773,0.8891469240188599
0.8358813524246216,0.19141265749931335,0.8899232745170593
0.8377803564071655,0.18897923827171326,0.8906705379486084
0.8396420478820801,0.1865478903055191,0.8913644552230835
0.8415384292602539,0.18407990038394928,0.8920870423316956
0.8434154987335205,0.1816050410270691,0.8927774429321289
0.8453137278556824,0.17911890149116516,0.8934991955757141
0.8472042083740234,0.1766195148229599,0.8942019939422607
